MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MoSold,SaleType,SaleCondition,SalePrice,area_cluster,TotalSF,area_rooms
80,3,65.0,8385,1,3,3,0,4,0,5,2,2,0,7,5,8,1977,1977,1,0,6,6,1,220.0,2,4,1,2,1,0,2,595,5,0,390,985,1,4,1,4,985,0,0,985,0,2,0,3,1,3,6,5,0,5,1,1977.0,2,1,328,4,4,2,210,0,0,0,0,0,4,11,8,4,149900,1,1970,25610
20,3,67.96128423040604,12155,1,2,3,0,4,0,12,4,2,0,2,6,3,1970,1970,1,0,9,10,2,0.0,3,4,1,2,3,3,3,1237,5,0,420,1657,1,2,1,4,1657,0,0,1657,0,2,0,3,1,3,7,5,1,4,1,1970.0,2,2,484,4,4,2,0,0,0,0,147,0,4,3,8,4,163500,4,3314,49710
160,4,21.0,2217,1,3,3,0,4,0,10,2,2,4,5,4,4,1970,1970,1,0,5,5,2,0.0,3,4,1,3,3,3,1,273,3,273,0,546,1,4,1,4,546,546,0,1092,0,1,1,3,1,3,6,5,0,5,1,1970.0,1,1,286,4,4,2,238,0,0,0,0,0,4,8,8,4,88000,3,1638,19656
20,3,43.0,12118,1,0,3,0,1,0,11,2,2,0,2,7,5,2004,2005,3,0,12,13,3,108.0,2,4,2,0,3,2,5,0,5,0,1710,1710,1,0,1,4,1710,0,0,1710,0,2,0,3,1,2,7,5,1,2,1,2004.0,0,2,550,4,4,2,100,48,0,0,180,0,4,4,8,4,240000,4,3420,54720
50,3,60.0,6000,1,3,3,0,4,0,18,2,2,0,0,5,5,1926,1950,1,0,13,14,2,0.0,3,1,0,3,3,3,5,0,5,0,1008,1008,1,0,1,4,1008,0,514,1522,0,2,0,4,1,3,7,5,0,5,6,1977.3601659751037,3,0,0,5,5,1,0,0,138,0,0,0,4,6,8,4,102000,0,2016,28224
50,3,115.0,21286,1,3,3,0,4,0,19,2,2,0,0,5,5,1948,1950,1,0,13,14,2,0.0,3,4,1,3,3,3,5,0,5,0,720,720,1,4,1,4,720,551,0,1271,0,2,0,4,1,3,7,5,1,2,1,1948.0,2,1,312,4,4,2,0,0,108,0,0,0,4,8,8,4,135000,3,1991,27874
90,3,75.0,9825,1,3,3,0,4,0,7,2,2,2,2,5,5,1965,1965,3,0,1,1,2,0.0,3,4,1,4,4,4,6,0,6,0,0,0,1,4,0,4,1664,0,0,1664,0,2,0,4,2,3,8,5,0,5,6,1977.3601659751037,3,0,0,5,5,2,0,0,0,0,0,0,4,5,8,4,100000,4,1664,24960
70,3,55.0,10592,1,3,3,0,4,0,6,2,2,0,5,6,7,1923,1996,3,0,13,14,2,0.0,3,2,2,3,0,3,5,0,5,0,602,602,1,4,1,4,900,602,0,1502,0,1,1,3,1,2,7,5,2,4,5,1923.0,2,1,180,4,4,2,96,0,112,0,53,0,4,8,8,4,165000,0,2104,31560
30,4,60.0,7200,1,3,3,0,4,0,17,2,2,0,2,5,4,1910,2006,3,0,8,12,2,0.0,3,4,0,3,3,3,0,247,4,465,310,1022,2,4,0,4,1022,0,0,1022,1,1,0,2,1,3,4,1,0,5,5,1956.0,2,1,280,4,4,2,0,30,226,0,0,0,4,6,8,4,85000,3,2044,20440
20,3,60.0,11664,1,3,3,0,4,0,12,0,2,0,2,6,5,1948,1950,1,0,8,8,1,206.0,3,4,1,3,0,3,1,336,5,0,746,1082,1,4,1,4,1082,0,0,1082,0,1,0,2,1,3,5,5,1,2,5,1948.0,2,1,240,4,4,2,0,130,0,0,0,0,4,11,8,4,119200,3,2164,25968
60,3,70.0,8400,1,3,3,0,4,0,14,2,2,0,5,8,6,2001,2001,1,0,12,13,2,0.0,2,4,2,2,3,3,2,643,5,0,167,810,1,0,1,4,810,855,0,1665,1,2,1,3,1,2,6,5,0,5,1,2001.0,0,2,528,4,4,2,0,45,0,0,0,0,4,11,8,4,227000,4,2475,42075
20,3,73.0,11883,1,3,3,0,4,0,5,2,2,0,2,7,5,1996,1996,3,0,12,13,1,196.0,2,4,2,2,3,1,2,690,5,0,814,1504,1,0,1,4,1504,0,0,1504,1,2,0,3,1,2,6,5,1,4,1,1996.0,0,2,478,4,4,2,115,66,0,0,0,0,4,6,8,4,203000,0,3008,45120
120,3,67.96128423040604,5814,1,0,3,0,1,0,22,2,2,4,2,8,5,1984,1984,1,0,6,6,2,0.0,2,4,1,2,3,0,2,1036,5,0,184,1220,1,2,1,4,1360,0,0,1360,1,1,0,1,1,2,4,5,1,0,1,1984.0,1,2,565,4,4,2,63,0,0,0,0,0,4,8,0,0,187500,0,2580,33540
80,3,67.96128423040604,10784,1,0,3,0,2,0,8,2,2,0,7,7,5,1991,1992,1,0,6,6,1,76.0,2,4,2,2,3,3,5,0,5,0,384,384,1,2,1,4,802,670,0,1472,0,2,1,3,1,2,7,5,1,4,1,1991.0,1,2,402,4,4,2,164,0,0,0,0,0,4,5,8,4,160000,0,1856,31552
120,3,43.0,3013,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2005,1,0,12,13,1,145.0,2,4,2,2,3,1,2,16,5,0,1346,1362,1,0,1,4,1506,0,0,1506,0,2,0,2,1,2,6,5,1,2,1,2005.0,0,2,440,4,4,2,142,20,0,0,0,0,4,4,8,4,213490,0,2868,43020
20,3,60.0,7024,1,3,3,0,4,0,7,2,2,0,2,4,5,2005,2005,1,0,12,13,2,0.0,3,4,2,2,3,3,2,1024,5,0,108,1132,1,0,1,4,1132,0,0,1132,1,1,1,2,1,2,5,5,0,5,1,2005.0,0,2,451,4,4,2,252,64,0,0,0,0,4,6,8,4,176000,3,2264,24904
20,3,64.0,7406,1,3,3,0,4,0,5,2,2,0,2,7,5,2006,2006,1,0,12,13,3,84.0,2,4,2,2,3,0,2,684,5,0,515,1199,1,0,1,4,1220,0,0,1220,1,2,0,2,1,2,6,5,0,5,1,2006.0,1,2,632,4,4,2,105,54,0,0,0,0,4,7,6,5,194000,3,2419,36285
50,4,52.0,9439,1,3,3,0,4,0,17,2,2,0,0,5,5,1930,1950,1,0,13,14,2,0.0,3,4,1,3,3,3,3,324,5,0,588,912,1,2,1,0,912,336,0,1248,0,1,0,2,1,3,6,5,0,5,5,1957.0,2,1,160,1,1,2,0,0,192,0,0,0,4,3,8,4,87000,3,2160,25920
120,3,43.0,3182,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,0,12,13,1,14.0,2,4,2,2,1,3,2,16,5,0,1330,1346,1,0,1,4,1504,0,0,1504,0,2,0,2,1,2,7,5,1,2,1,2005.0,0,2,437,4,4,2,156,20,0,0,0,0,4,5,8,4,191000,0,2850,45600
20,3,70.0,7700,1,3,3,0,0,0,5,2,2,0,2,5,5,1972,1972,1,0,12,13,2,0.0,3,4,1,3,3,3,3,138,4,468,276,882,1,4,1,4,882,0,0,882,1,1,0,3,1,3,5,5,0,5,5,1980.0,2,2,461,4,4,2,96,0,0,0,0,0,2,3,8,4,112500,1,1764,19404
20,3,73.0,9300,1,3,3,0,4,0,12,1,2,0,2,5,5,1960,1960,1,0,8,6,1,324.0,3,4,1,3,3,3,4,697,5,0,571,1268,1,4,1,4,1264,0,0,1264,1,1,0,3,1,3,6,5,2,2,1,1960.0,2,2,461,4,4,2,0,0,0,0,143,0,4,4,8,4,167500,3,2532,30384
20,3,71.0,9520,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2008,1,0,12,13,3,338.0,2,4,2,2,3,1,2,1513,5,0,125,1638,1,0,1,4,1646,0,0,1646,1,2,0,3,1,2,7,5,1,2,1,2008.0,1,3,800,4,4,2,192,44,0,0,0,0,4,4,6,5,293077,4,3284,55828
50,3,79.0,9492,1,3,3,0,4,0,12,0,2,0,0,5,5,1941,1950,1,0,14,15,2,0.0,3,4,1,3,3,3,4,368,1,41,359,768,1,4,1,4,968,408,0,1376,1,1,0,3,1,3,6,5,1,2,1,1941.0,2,1,240,4,4,2,0,0,0,0,0,0,4,4,8,4,105000,0,2144,25728
160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,7,1972,1972,1,0,6,6,1,281.0,3,4,1,3,3,3,1,317,5,0,355,672,1,2,1,4,672,546,0,1218,0,1,1,3,1,3,7,5,0,5,5,1972.0,2,1,264,4,4,2,0,28,0,0,0,0,4,5,8,4,118000,3,1890,28350
190,2,67.96128423040604,7082,1,3,3,0,4,0,18,2,2,1,5,5,8,1916,1995,1,0,12,13,2,0.0,3,4,2,3,3,2,5,0,5,0,686,686,1,2,1,4,948,980,0,1928,0,2,0,5,2,3,10,5,0,5,6,1977.3601659751037,3,0,0,5,5,0,0,0,228,0,0,0,4,7,8,4,160000,4,2614,44438
60,3,67.96128423040604,14541,1,0,3,0,0,0,15,2,2,0,5,8,7,1993,1993,1,0,8,8,2,0.0,2,2,2,2,1,3,2,1012,5,0,326,1338,1,0,1,4,1352,1168,0,2520,1,2,1,5,1,2,10,5,1,4,1,1993.0,1,3,796,4,4,2,209,55,0,0,0,0,4,11,8,0,310000,2,3858,81018
20,3,67.96128423040604,8125,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,0,12,13,3,295.0,2,4,2,2,3,3,2,986,5,0,668,1654,1,0,1,4,1654,0,0,1654,1,2,0,3,1,2,6,5,0,5,1,2002.0,2,3,900,4,4,2,0,136,0,0,0,0,4,2,8,4,230000,4,3308,49620
30,3,50.0,6305,1,3,0,0,4,0,6,2,2,0,2,5,7,1938,1950,1,0,8,8,2,0.0,3,2,2,1,0,3,5,0,5,0,920,920,1,0,1,4,954,0,0,954,0,1,0,2,1,1,5,5,1,2,2,1938.0,2,1,240,1,4,2,0,0,0,0,0,0,2,6,8,4,119750,1,1874,20614
20,3,67.96128423040604,11500,1,0,3,0,1,0,7,2,2,0,2,4,3,1957,1957,1,0,13,14,2,0.0,3,2,3,4,4,4,6,0,6,0,0,0,1,0,0,4,845,0,0,845,0,1,0,3,1,3,5,5,0,5,5,1957.0,2,1,290,4,4,0,186,0,0,0,0,0,4,1,8,4,84000,1,845,8450
20,3,89.0,12898,1,0,1,0,4,0,23,2,2,0,2,9,5,2007,2008,3,0,12,13,3,70.0,2,4,2,0,3,1,2,1022,5,0,598,1620,1,0,1,4,1620,0,0,1620,1,2,0,2,1,0,6,5,1,0,1,2008.0,0,3,912,4,4,2,228,0,0,0,0,0,4,9,8,4,315500,0,3240,55080
60,3,67.96128423040604,9240,1,3,3,0,4,0,5,2,2,0,5,8,5,2001,2002,1,0,12,13,1,396.0,2,4,2,2,3,3,5,0,5,0,1055,1055,1,0,1,4,1055,1208,0,2263,0,2,1,3,1,2,7,5,1,4,3,2001.0,0,2,905,4,4,2,0,45,0,0,189,0,4,9,8,4,287000,2,3318,59724
160,4,21.0,1533,1,3,3,0,4,0,10,2,2,3,5,4,6,1970,2008,1,0,5,5,2,0.0,3,4,1,3,3,3,5,0,5,0,546,546,1,4,1,4,798,546,0,1344,0,1,1,3,1,3,6,5,1,4,6,1977.3601659751037,3,0,0,5,5,2,0,0,0,0,0,0,4,5,8,4,97000,0,1890,22680
180,4,21.0,1477,1,3,3,0,4,0,10,2,2,4,6,4,4,1970,1970,1,0,5,5,2,0.0,3,4,1,2,3,0,2,509,5,0,121,630,1,4,1,4,630,0,0,630,1,1,0,1,1,3,3,5,0,5,1,1970.0,2,1,286,4,4,2,0,0,0,0,0,0,4,4,8,4,80000,1,1260,10080
20,3,88.0,13125,1,3,3,0,0,0,19,2,2,0,2,5,4,1957,2000,1,0,13,14,0,67.0,3,4,1,3,3,3,4,168,1,682,284,1134,1,0,1,4,1803,0,0,1803,1,2,0,3,1,3,8,0,1,4,1,1957.0,1,2,484,4,4,2,0,0,0,0,0,0,0,1,8,4,155000,4,2937,44055
60,3,67.96128423040604,9130,1,3,3,0,4,0,14,1,2,0,5,6,8,1966,2000,3,0,6,6,1,252.0,3,4,1,3,3,3,2,400,4,64,336,800,1,2,1,4,800,832,0,1632,0,1,1,4,1,2,7,5,0,5,1,1966.0,2,2,484,4,4,2,0,40,0,0,0,0,4,7,8,4,173000,4,2432,36480
120,3,34.0,5381,1,0,3,0,4,0,16,2,2,3,2,6,5,2005,2005,1,0,12,13,3,135.0,2,4,2,2,3,0,0,900,5,0,406,1306,1,0,1,4,1306,0,0,1306,1,2,0,1,1,2,5,5,1,2,1,2005.0,1,2,624,4,4,2,170,63,0,0,0,0,4,8,8,4,196000,3,2612,33956
60,3,86.0,11839,1,3,3,0,4,0,20,2,2,0,5,7,5,1990,1990,3,0,6,6,1,99.0,3,4,2,2,3,3,2,1085,5,0,390,1475,1,0,1,4,1532,797,0,2329,1,2,1,4,1,2,10,5,1,0,1,1990.0,2,2,514,4,4,2,192,121,0,0,0,0,4,5,8,4,262280,2,3804,76080
20,3,67.96128423040604,13680,1,0,3,0,1,0,7,2,2,0,2,3,5,1955,1955,3,0,3,14,2,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,0,1,0,1733,0,0,1733,0,2,0,4,1,3,8,3,1,2,1,1955.0,2,2,452,4,4,2,0,0,0,0,0,0,4,6,8,4,139600,4,1733,22529
20,3,57.0,9245,1,1,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,0,12,13,2,0.0,3,4,2,2,3,3,2,686,5,0,304,990,1,0,1,4,990,0,0,990,0,1,0,3,1,3,5,5,0,5,5,1996.0,2,2,672,4,4,2,0,0,0,0,0,0,4,2,8,4,145000,1,1980,21780
20,3,100.0,21750,1,3,3,0,4,0,11,2,2,0,2,5,4,1960,2006,3,0,6,6,1,75.0,3,1,3,4,4,4,6,0,6,0,0,0,1,4,1,4,1771,0,0,1771,0,1,0,3,1,3,9,2,1,4,1,1960.0,2,2,336,4,4,2,0,0,0,0,0,0,0,11,8,4,115000,4,1771,26565
20,3,60.0,11100,1,3,2,0,4,0,7,2,2,0,2,4,7,1946,2006,1,0,8,8,2,0.0,3,4,1,4,4,4,6,0,6,0,0,0,1,0,1,4,930,0,0,930,0,1,0,2,1,2,6,5,0,5,5,1946.0,2,1,308,4,4,2,0,0,0,0,0,0,4,4,8,0,84900,1,930,10230
20,3,73.0,8993,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,1302,1302,1,0,1,4,1302,0,0,1302,0,2,0,3,1,2,6,5,0,5,1,2007.0,0,2,436,4,4,2,0,22,0,0,0,0,4,8,6,5,176485,3,2604,39060
20,3,103.0,11175,1,0,3,0,0,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,1316,1316,1,0,1,4,1316,0,0,1316,0,2,0,3,1,2,6,5,1,2,1,2007.0,0,2,440,4,4,2,0,20,0,0,0,0,4,10,6,5,200141,0,2632,39480
60,3,100.0,9500,1,3,3,0,0,0,12,0,2,0,5,6,6,1964,1978,1,0,12,13,0,272.0,3,4,1,3,3,3,4,442,5,0,374,816,1,4,1,4,1127,850,0,1977,0,1,1,4,1,3,9,5,1,4,1,1964.0,1,2,540,4,4,2,0,52,0,0,0,0,0,6,8,4,165000,4,2793,47481
20,3,68.0,8562,1,3,3,0,4,1,7,2,2,0,2,5,6,1957,2002,3,0,6,6,3,145.0,3,4,1,3,3,0,4,383,5,0,833,1216,1,0,1,0,1526,0,0,1526,0,1,0,4,1,3,7,3,1,2,2,1957.0,2,1,364,4,4,2,116,78,0,0,0,0,4,5,8,4,144500,0,2742,35646
60,3,90.0,11367,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,0,12,13,1,210.0,2,4,2,2,3,2,2,932,5,0,133,1065,1,0,1,4,1091,898,0,1989,1,2,1,3,1,2,7,5,1,2,1,2002.0,0,2,586,4,4,2,199,60,0,0,0,0,4,11,8,4,255000,4,3054,54972
20,3,104.0,11361,1,3,3,0,4,0,14,2,2,0,2,6,5,1976,1976,1,0,9,10,1,160.0,3,4,1,2,3,3,0,644,5,0,549,1193,1,4,1,4,1523,0,0,1523,0,2,0,3,1,3,7,5,1,4,1,1976.0,0,2,478,4,4,2,0,0,0,0,189,0,2,5,0,0,180000,0,2716,40740
120,3,43.0,7052,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2005,1,0,12,13,3,240.0,2,4,2,2,3,0,2,659,5,0,705,1364,1,0,1,4,1364,0,0,1364,1,2,0,2,1,2,6,5,1,2,1,2005.0,1,2,484,4,4,2,192,36,0,0,0,0,4,6,8,4,185850,0,2728,40920
60,3,67.96128423040604,29959,1,1,3,0,2,0,15,2,2,0,5,7,6,1994,1994,1,0,6,6,2,0.0,2,4,2,2,3,3,2,595,5,0,378,973,1,0,1,4,979,871,0,1850,0,2,1,3,1,2,7,5,1,2,3,1994.0,0,2,467,4,4,2,168,98,0,0,0,0,4,1,8,4,248000,4,2823,47991
60,3,96.0,11308,1,0,3,0,4,0,16,2,2,0,5,9,5,2008,2008,1,0,12,13,3,154.0,0,4,2,0,3,0,2,936,5,0,168,1104,1,0,1,4,1130,1054,0,2184,1,2,1,3,1,0,10,5,1,2,1,2008.0,0,3,836,4,4,2,0,102,0,0,0,0,4,7,8,4,335000,2,3288,72336
50,3,67.96128423040604,11275,1,0,1,0,0,1,6,2,2,0,0,6,7,1932,1950,1,0,8,8,1,480.0,3,4,1,3,3,2,4,297,3,557,0,854,1,4,1,4,1096,895,0,1991,0,1,1,3,1,3,7,5,1,2,5,1977.0,2,2,432,4,1,2,0,0,19,0,0,0,4,3,8,4,220000,4,2845,42675
120,3,41.0,4920,1,3,3,0,4,0,22,2,2,4,2,8,5,2001,2001,1,0,5,5,2,0.0,2,4,2,2,3,2,2,616,5,0,722,1338,1,0,1,4,1338,0,0,1338,1,2,0,2,1,2,6,5,0,5,1,2001.0,0,2,582,4,4,2,0,0,170,0,0,0,4,4,8,4,213500,0,2676,42816
190,4,85.0,13600,1,3,3,0,4,0,17,2,2,1,5,5,5,1900,1950,1,0,13,14,2,0.0,3,4,0,3,3,3,5,0,5,0,662,662,1,4,0,4,1422,915,0,2337,0,2,0,5,2,3,10,3,0,5,5,1945.0,2,2,560,4,4,2,0,57,0,0,0,0,4,9,8,4,90000,2,2999,50983
30,4,50.0,6000,1,3,3,0,4,0,17,0,2,0,2,6,6,1925,1980,1,0,8,8,2,0.0,3,2,0,3,3,3,1,397,5,0,706,1103,1,2,1,4,1103,0,0,1103,0,1,0,2,1,2,5,5,1,2,5,1976.0,2,2,440,4,4,2,166,120,0,0,0,0,2,7,8,4,110500,3,2206,26472
20,3,67.96128423040604,11000,1,0,3,0,1,0,12,2,2,0,2,5,6,1966,1966,1,0,9,10,1,200.0,3,4,1,3,3,2,1,740,4,230,184,1154,1,0,1,4,1154,0,0,1154,0,1,1,3,1,3,6,5,1,3,1,1966.0,1,2,480,4,4,2,0,58,0,0,0,0,2,11,8,4,154000,3,2308,30004
60,3,80.0,14000,1,3,3,0,4,1,4,2,2,0,5,7,5,1996,1997,1,0,13,14,2,0.0,2,4,2,0,3,1,2,1201,5,0,105,1306,1,0,1,4,1306,954,0,2260,1,2,1,3,1,2,7,5,0,5,1,1996.0,1,2,533,4,4,2,296,44,0,0,0,0,4,4,8,4,328000,2,3566,60622
60,3,59.0,7837,1,0,3,0,4,0,8,2,2,0,5,6,7,1993,1994,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,799,799,1,2,1,4,799,772,0,1571,0,2,1,3,1,3,7,5,1,4,1,1993.0,1,2,380,4,4,2,0,40,0,0,0,0,4,5,8,4,178000,0,2370,37920
60,3,80.0,9760,1,3,3,0,4,1,12,2,2,0,5,6,6,1964,1964,1,0,6,6,1,360.0,3,4,1,3,3,1,2,674,3,106,0,780,1,4,1,4,798,813,0,1611,1,1,1,4,1,3,7,5,0,5,1,1964.0,1,2,442,4,4,2,328,128,0,0,189,0,4,6,8,4,167900,0,2391,35865
45,3,60.0,9600,1,3,3,0,4,0,12,2,2,0,1,5,7,1949,2003,1,0,8,8,2,0.0,3,4,1,3,3,3,0,220,5,0,625,845,1,4,1,4,893,0,0,893,0,1,0,2,1,2,4,5,0,5,5,1985.0,2,2,576,4,4,2,0,0,0,0,0,0,4,5,8,4,135000,1,1738,17380
20,3,72.0,10152,1,3,3,0,4,0,12,2,2,0,2,5,5,1956,1956,3,0,8,8,1,120.0,3,4,1,3,3,3,1,586,5,0,462,1048,1,4,1,4,1048,0,0,1048,1,1,0,3,1,3,6,5,0,5,1,1956.0,2,1,286,4,4,2,0,20,0,0,192,0,4,6,8,4,135000,3,2096,25152
60,3,78.0,11700,1,3,3,0,4,0,14,6,2,0,5,6,6,1968,1968,1,0,8,8,2,0.0,3,4,1,3,3,3,4,298,5,0,429,727,1,0,1,4,829,727,0,1556,0,1,1,4,1,3,8,5,0,5,1,1968.0,2,2,441,4,4,2,0,0,0,0,0,0,4,5,8,4,154000,0,2283,36528
50,3,50.0,7585,1,3,3,0,4,0,7,0,2,0,0,5,3,1948,1950,1,0,8,8,2,0.0,3,4,1,1,0,2,5,0,5,0,810,810,1,1,1,0,1002,454,0,1456,1,1,0,4,1,3,7,5,1,4,5,1954.0,2,1,280,4,4,1,0,0,0,0,0,0,4,8,8,4,91500,0,2266,29458
60,3,75.0,7950,1,0,0,0,0,0,7,2,2,0,5,6,6,1977,1977,3,0,6,10,1,140.0,3,4,1,3,3,3,1,535,5,0,155,690,1,4,1,4,698,728,0,1426,0,1,1,3,1,3,6,5,0,5,1,1977.0,0,2,440,4,4,2,252,0,0,0,0,0,2,7,8,4,159500,0,2116,29624
20,3,74.0,8556,1,3,3,0,4,0,5,2,2,0,2,7,5,2006,2006,1,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,1240,1240,1,0,1,4,1240,0,0,1240,0,2,0,2,1,2,5,5,0,5,1,2006.0,1,3,826,4,4,2,140,93,0,0,0,0,4,5,8,4,194000,3,2480,34720
70,3,75.0,13125,1,3,3,0,4,0,6,2,2,0,5,7,6,1940,1984,1,0,13,14,2,0.0,3,4,1,3,3,3,1,410,5,0,390,800,1,4,1,4,960,780,0,1740,0,1,1,3,1,3,6,5,2,2,1,1940.0,2,1,240,4,4,2,0,0,0,0,0,0,4,7,1,4,219500,4,2540,38100
50,3,60.0,10800,1,3,3,0,4,0,17,2,2,0,0,5,8,1936,1989,1,0,13,14,2,0.0,3,4,1,1,3,3,0,626,5,0,170,796,1,2,1,4,1096,370,0,1466,0,2,0,3,1,2,7,2,1,4,1,1950.0,2,2,566,4,4,2,436,21,0,0,0,0,4,4,8,4,170000,0,2262,31668
20,3,67.96128423040604,15870,1,0,3,0,0,0,12,2,2,0,2,5,5,1969,1969,1,0,12,10,2,0.0,3,4,1,3,3,2,1,75,4,791,230,1096,1,0,1,4,1096,0,0,1096,1,1,0,3,1,3,6,5,0,5,1,1969.0,0,1,299,4,4,2,240,32,0,0,0,0,4,3,8,0,138800,3,2192,26304
120,4,37.0,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,0,12,13,1,169.0,2,4,2,2,3,2,2,662,5,0,186,848,1,0,1,4,848,0,0,848,1,1,0,1,1,2,3,5,1,2,1,2004.0,1,2,420,4,4,2,140,0,0,0,0,0,4,5,8,4,155900,1,1696,16960
20,3,65.0,8775,1,3,3,0,4,0,5,2,2,0,2,5,5,1994,1994,1,0,12,13,2,0.0,3,4,2,2,3,3,2,495,5,0,495,990,1,2,1,4,990,0,0,990,0,1,0,3,1,3,5,5,0,5,1,1996.0,2,1,299,4,4,2,0,64,0,0,0,0,4,4,8,4,126000,1,1980,21780
20,3,80.0,11040,1,3,3,0,4,0,14,2,2,0,2,6,7,1971,2004,1,0,12,13,1,144.0,2,2,1,3,3,3,0,656,5,0,602,1258,1,0,1,4,1258,0,0,1258,0,2,0,3,1,2,5,5,0,5,1,1971.0,1,2,528,4,4,2,55,0,0,216,0,0,4,10,0,0,145000,3,2516,32708
20,3,75.0,7500,1,3,3,0,0,0,19,1,2,0,2,5,5,1963,1963,1,0,6,6,2,0.0,3,4,1,3,3,3,0,824,5,0,216,1040,1,1,1,4,1040,0,0,1040,1,1,1,3,1,3,5,5,0,5,1,1963.0,0,1,308,4,4,2,0,0,220,0,0,0,2,6,8,4,133000,3,2080,24960
20,3,70.0,8749,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,0,12,13,1,100.0,2,4,2,2,3,3,5,0,5,0,1459,1459,1,0,1,4,1459,0,0,1459,0,2,0,3,1,2,6,5,1,2,1,2002.0,1,2,527,4,4,2,192,39,0,0,0,0,4,9,8,4,192000,0,2918,43770
20,3,80.0,8800,1,3,3,0,4,0,12,2,2,0,2,6,6,1964,1964,3,0,6,6,1,425.0,3,4,1,3,3,3,1,553,5,0,698,1251,1,4,1,4,1251,0,0,1251,1,1,0,3,1,3,6,5,2,2,1,1964.0,1,1,461,4,4,2,0,116,0,0,0,0,2,3,8,4,160000,3,2502,32526
60,3,67.96128423040604,13031,1,1,3,0,0,0,8,2,2,0,5,6,5,1995,1996,1,0,6,6,2,0.0,3,4,2,2,3,3,0,592,5,0,99,691,1,2,1,4,691,807,0,1498,0,2,1,3,1,3,6,5,1,4,1,1995.0,0,2,409,4,4,2,315,44,0,0,0,0,4,7,8,4,187500,0,2189,32835
85,3,73.0,9069,1,3,3,0,4,0,20,2,2,0,6,6,6,1992,1992,1,0,6,6,2,0.0,3,4,2,2,3,0,2,747,5,0,189,936,1,0,1,4,996,0,0,996,1,1,0,2,1,2,5,5,0,5,1,1992.0,2,2,564,4,4,2,120,0,0,0,0,0,4,4,8,4,147000,1,1932,23184
160,4,67.96128423040604,1974,1,3,3,0,4,0,10,2,2,4,5,4,5,1973,1973,1,0,5,5,2,0.0,3,4,1,3,3,3,1,334,5,0,212,546,1,4,1,4,546,546,0,1092,0,1,1,3,1,3,6,5,0,5,1,1973.0,1,1,286,4,4,2,120,96,0,0,0,0,4,5,8,4,83500,3,1638,19656
160,4,24.0,2522,1,3,3,0,4,0,7,2,2,3,5,7,5,2004,2004,1,0,12,13,3,50.0,2,4,2,2,3,3,5,0,5,0,970,970,1,0,1,4,970,739,0,1709,0,2,0,3,1,2,7,0,0,5,5,2004.0,2,2,380,4,4,2,0,40,0,0,0,0,4,4,8,4,137500,4,2679,42864
120,1,37.0,3316,1,0,3,0,4,0,21,2,2,4,2,8,5,2005,2005,1,0,8,8,2,0.0,2,4,2,2,3,3,2,1039,5,0,208,1247,1,0,1,4,1247,0,0,1247,1,1,1,1,1,2,4,5,1,2,1,2005.0,0,2,550,4,4,2,0,84,0,0,0,0,4,4,8,4,197000,3,2494,34916
90,3,60.0,8544,1,3,3,0,0,0,12,2,2,2,2,3,4,1950,1950,1,0,3,3,2,0.0,3,4,3,4,4,4,6,0,6,0,0,0,5,1,0,0,1040,0,0,1040,0,2,0,2,2,3,6,5,0,5,5,1987.0,2,2,400,4,4,2,0,0,0,0,0,0,4,6,8,4,92900,3,1040,11440
